Geneid	K27ac_Geneid	geneID
Region2137	Region1400	FBgn0050020
Region2137	Region1400	FBgn0050020
Region2138	Region1401	FBgn0050020
Region2138	Region1401	FBgn0050020
Region2138	Region1401	FBgn0050020
Region2139	Region1402	FBgn0050020
Region2139	Region1402	FBgn0050020
Region2139	Region1402	FBgn0050020
Region2140	Region1403	FBgn0050020
Region2140	Region1403	FBgn0050020
Region2140	Region1403	FBgn0050020
Region2141	Region1405	FBgn0050020
Region2141	Region1405	FBgn0050020
Region2141	Region1405	FBgn0050020
Region2142	Region1406	FBgn0050020
Region2142	Region1407	FBgn0050020
Region2142	Region1406	FBgn0050020
Region2142	Region1407	FBgn0050020
Region2142	Region1406	FBgn0050020
Region2142	Region1407	FBgn0050020
Region2143	Region1407	FBgn0050020
Region2143	Region1407	FBgn0050020
Region2143	Region1407	FBgn0050020
Region2145	Region1408	FBgn0050020
Region2145	Region1408	FBgn0050020
Region2145	Region1408	FBgn0050020
Region2146	Region1413	FBgn0050020
Region2146	Region1413	FBgn0050020
Region2146	Region1413	FBgn0050020
Region2147	Region1414	FBgn0050020
Region2147	Region1414	FBgn0050020
Region2147	Region1414	FBgn0050020
Region2148	Region1416	FBgn0050020
Region2148	Region1416	FBgn0050020
Region2148	Region1416	FBgn0050020
Region2153	Region1417	FBgn0003396
Region2153	Region1417	FBgn0003396
Region2153	Region1417	FBgn0003396
Region2155	Region1418	FBgn0003396
Region2155	Region1418	FBgn0003396
Region2155	Region1418	FBgn0003396
Region216	Region104	FBgn0031375
Region216	Region104	FBgn0031375
Region216	Region104	FBgn0031375
Region2160	Region1419	FBgn0003396
Region2160	Region1419	FBgn0003396
Region2160	Region1419	FBgn0003396
Region2162	Region1420	FBgn0003396
Region2162	Region1421	FBgn0003396
Region2162	Region1420	FBgn0003396
Region2162	Region1421	FBgn0003396
Region2162	Region1420	FBgn0003396
Region2162	Region1421	FBgn0003396
Region2164	Region1422	FBgn0003396
Region2164	Region1422	FBgn0003396
Region2164	Region1422	FBgn0003396
Region2167	Region1423	FBgn0003396
Region2167	Region1424	FBgn0003396
Region2167	Region1423	FBgn0003396
Region2167	Region1424	FBgn0003396
Region2167	Region1423	FBgn0003396
Region2167	Region1424	FBgn0003396
Region2168	Region1425	FBgn0003396
Region2168	Region1425	FBgn0003396
Region2168	Region1425	FBgn0003396
Region2169	Region1426	FBgn0003396
Region2169	Region1426	FBgn0003396
Region2169	Region1426	FBgn0003396
Region217	Region105	FBgn0031375
Region217	Region106	FBgn0031375
Region217	Region105	FBgn0031375
Region217	Region106	FBgn0031375
Region217	Region105	FBgn0031375
Region217	Region106	FBgn0031375
Region2170	Region1426	FBgn0003396
Region2170	Region1426	FBgn0003396
Region2170	Region1426	FBgn0003396
Region2171	Region1427	FBgn0003396
Region2171	Region1427	FBgn0003396
Region2171	Region1427	FBgn0003396
Region2172	Region1428	FBgn0003396
Region2172	Region1428	FBgn0003396
Region2172	Region1428	FBgn0003396
Region2173	Region1430	FBgn0003396
Region2173	Region1430	FBgn0003396
Region2173	Region1430	FBgn0003396
Region2174	Region1430	FBgn0003396
Region2174	Region1431	FBgn0003396
Region2174	Region1430	FBgn0003396
Region2174	Region1431	FBgn0003396
Region2174	Region1430	FBgn0003396
Region2174	Region1431	FBgn0003396
Region218	Region106	FBgn0031375
Region218	Region107	FBgn0031375
Region218	Region106	FBgn0031375
Region218	Region107	FBgn0031375
Region218	Region106	FBgn0031375
Region218	Region107	FBgn0031375
Region220	Region108	FBgn0031375
Region220	Region108	FBgn0031375
Region220	Region108	FBgn0031375
Region2201	Region1441	FBgn0033638
Region2201	Region1442	FBgn0033638
Region2201	Region1441	FBgn0033638
Region2201	Region1442	FBgn0033638
Region2201	Region1441	FBgn0033638
Region2201	Region1442	FBgn0033638
Region2202	Region1442	FBgn0033638
Region2202	Region1442	FBgn0033638
Region2202	Region1442	FBgn0033638
Region2203	Region1442	FBgn0033638
Region2203	Region1442	FBgn0033638
Region2203	Region1442	FBgn0033638
Region2204	Region1443	FBgn0033638
Region2204	Region1444	FBgn0033638
Region2204	Region1443	FBgn0033638
Region2204	Region1444	FBgn0033638
Region2204	Region1443	FBgn0033638
Region2204	Region1444	FBgn0033638
Region2205	Region1445	FBgn0033638
Region2205	Region1445	FBgn0033638
Region2205	Region1445	FBgn0033638
Region2206	Region1445	FBgn0033638
Region2206	Region1446	FBgn0033638
Region2206	Region1445	FBgn0033638
Region2206	Region1446	FBgn0033638
Region2206	Region1445	FBgn0033638
Region2206	Region1446	FBgn0033638
Region2207	Region1446	FBgn0033638
Region2207	Region1447	FBgn0033638
Region2207	Region1446	FBgn0033638
Region2207	Region1447	FBgn0033638
Region2207	Region1446	FBgn0033638
Region2207	Region1447	FBgn0033638
Region2208	Region1447	FBgn0033638
Region2208	Region1447	FBgn0033638
Region2208	Region1447	FBgn0033638
Region221	Region109	FBgn0031375
Region221	Region109	FBgn0031375
Region221	Region109	FBgn0031375
Region2211	Region1448	FBgn0033638
Region2211	Region1448	FBgn0033638
Region2211	Region1448	FBgn0033638
Region2212	Region1448	FBgn0033638
Region2212	Region1449	FBgn0033638
Region2212	Region1448	FBgn0033638
Region2212	Region1449	FBgn0033638
Region2212	Region1448	FBgn0033638
Region2212	Region1449	FBgn0033638
Region2213	Region1449	FBgn0033638
Region2213	Region1449	FBgn0033638
Region2213	Region1449	FBgn0033638
Region2214	Region1450	FBgn0033638
Region2214	Region1450	FBgn0033638
Region2214	Region1450	FBgn0033638
Region2218	Region1451	FBgn0033638
Region2218	Region1451	FBgn0033638
Region2218	Region1451	FBgn0033638
Region2219	Region1451	FBgn0033638
Region2219	Region1451	FBgn0033638
Region2219	Region1451	FBgn0033638
Region222	Region110	FBgn0031375
Region222	Region110	FBgn0031375
Region222	Region110	FBgn0031375
Region2220	Region1451	FBgn0033638
Region2220	Region1451	FBgn0033638
Region2220	Region1451	FBgn0033638
Region2221	Region1452	FBgn0033638
Region2221	Region1452	FBgn0033638
Region2221	Region1452	FBgn0033638
Region2222	Region1453	FBgn0033638
Region2222	Region1453	FBgn0033638
Region2222	Region1453	FBgn0033638
Region2223	Region1454	FBgn0033638
Region2223	Region1454	FBgn0033638
Region2223	Region1454	FBgn0033638
Region2224	Region1455	FBgn0033638
Region2224	Region1455	FBgn0033638
Region2224	Region1455	FBgn0033638
Region2227	Region1456	FBgn0033638
Region2227	Region1456	FBgn0033638
Region2227	Region1456	FBgn0033638
Region2235	Region1459	FBgn0033652
Region2235	Region1459	FBgn0033652
Region2235	Region1459	FBgn0033652
Region2236	Region1459	FBgn0033652
Region2236	Region1460	FBgn0033652
Region2236	Region1459	FBgn0033652
Region2236	Region1460	FBgn0033652
Region2236	Region1459	FBgn0033652
Region2236	Region1460	FBgn0033652
Region2237	Region1460	FBgn0033652
Region2237	Region1461	FBgn0033652
Region2237	Region1460	FBgn0033652
Region2237	Region1461	FBgn0033652
Region2237	Region1460	FBgn0033652
Region2237	Region1461	FBgn0033652
Region2239	Region1462	FBgn0033652
Region2239	Region1462	FBgn0033652
Region2239	Region1462	FBgn0033652
Region2240	Region1464	FBgn0033652
Region2240	Region1465	FBgn0033652
Region2240	Region1464	FBgn0033652
Region2240	Region1465	FBgn0033652
Region2240	Region1464	FBgn0033652
Region2240	Region1465	FBgn0033652
Region2241	Region1467	FBgn0033652
Region2241	Region1467	FBgn0033652
Region2241	Region1467	FBgn0033652
Region2242	Region1468	FBgn0033652
Region2242	Region1468	FBgn0033652
Region2242	Region1468	FBgn0033652
Region2243	Region1469	FBgn0033652
Region2243	Region1469	FBgn0033652
Region2243	Region1469	FBgn0033652
Region2297	Region1522	FBgn0003326
Region2297	Region1522	FBgn0003326
Region2297	Region1522	FBgn0003326
Region2303	Region1523	FBgn0003326
Region2303	Region1523	FBgn0003326
Region2303	Region1523	FBgn0003326
Region2304	Region1523	FBgn0003326
Region2304	Region1524	FBgn0003326
Region2304	Region1523	FBgn0003326
Region2304	Region1524	FBgn0003326
Region2304	Region1523	FBgn0003326
Region2304	Region1524	FBgn0003326
Region2305	Region1525	FBgn0003326
Region2305	Region1525	FBgn0003326
Region2305	Region1525	FBgn0003326
Region2307	Region1526	FBgn0003326
Region2307	Region1527	FBgn0003326
Region2307	Region1526	FBgn0003326
Region2307	Region1527	FBgn0003326
Region2307	Region1526	FBgn0003326
Region2307	Region1527	FBgn0003326
Region2308	Region1527	FBgn0003326
Region2308	Region1528	FBgn0003326
Region2308	Region1527	FBgn0003326
Region2308	Region1528	FBgn0003326
Region2308	Region1527	FBgn0003326
Region2308	Region1528	FBgn0003326
Region2315	Region1529	FBgn0004512
Region2315	Region1529	FBgn0003326
Region2315	Region1530	FBgn0004512
Region2315	Region1530	FBgn0003326
Region2315	Region1529	FBgn0004512
Region2315	Region1529	FBgn0003326
Region2315	Region1530	FBgn0004512
Region2315	Region1530	FBgn0003326
Region2315	Region1529	FBgn0004512
Region2315	Region1529	FBgn0003326
Region2315	Region1530	FBgn0004512
Region2315	Region1530	FBgn0003326
Region2316	Region1529	FBgn0004512
Region2316	Region1529	FBgn0003326
Region2316	Region1530	FBgn0004512
Region2316	Region1530	FBgn0003326
Region2316	Region1529	FBgn0004512
Region2316	Region1529	FBgn0003326
Region2316	Region1530	FBgn0004512
Region2316	Region1530	FBgn0003326
Region2316	Region1529	FBgn0004512
Region2316	Region1529	FBgn0003326
Region2316	Region1530	FBgn0004512
Region2316	Region1530	FBgn0003326
Region2317	Region1532	FBgn0004512
Region2317	Region1532	FBgn0003326
Region2317	Region1533	FBgn0004512
Region2317	Region1533	FBgn0003326
Region2317	Region1532	FBgn0004512
Region2317	Region1532	FBgn0003326
Region2317	Region1533	FBgn0004512
Region2317	Region1533	FBgn0003326
Region2317	Region1532	FBgn0004512
Region2317	Region1532	FBgn0003326
Region2317	Region1533	FBgn0004512
Region2317	Region1533	FBgn0003326
Region2323	Region1534	FBgn0004512
Region2323	Region1534	FBgn0004512
Region2323	Region1534	FBgn0004512
Region2324	Region1534	FBgn0004512
Region2324	Region1534	FBgn0004512
Region2324	Region1534	FBgn0004512
Region2325	Region1535	FBgn0004512
Region2325	Region1535	FBgn0004512
Region2325	Region1535	FBgn0004512
Region2326	Region1536	FBgn0004512
Region2326	Region1536	FBgn0004512
Region2326	Region1536	FBgn0004512
Region2327	Region1537	FBgn0004512
Region2327	Region1537	FBgn0004512
Region2327	Region1537	FBgn0004512
Region2328	Region1539	FBgn0004512
Region2328	Region1540	FBgn0004512
Region2328	Region1541	FBgn0004512
Region2328	Region1539	FBgn0004512
Region2328	Region1540	FBgn0004512
Region2328	Region1541	FBgn0004512
Region2328	Region1539	FBgn0004512
Region2328	Region1540	FBgn0004512
Region2328	Region1541	FBgn0004512
Region2332	Region1542	FBgn0004512
Region2332	Region1542	FBgn0004512
Region2332	Region1542	FBgn0004512
Region2333	Region1542	FBgn0004512
Region2333	Region1542	FBgn0004512
Region2333	Region1542	FBgn0004512
Region2334	Region1543	FBgn0004512
Region2334	Region1543	FBgn0004512
Region2334	Region1543	FBgn0004512
Region2376	Region1573	FBgn0033856
Region2376	Region1573	FBgn0033856
Region2376	Region1573	FBgn0033856
Region2377	Region1574	FBgn0033856
Region2377	Region1574	FBgn0033856
Region2377	Region1574	FBgn0033856
Region2379	Region1576	FBgn0033856
Region2379	Region1576	FBgn0033856
Region2379	Region1576	FBgn0033856
Region2380	Region1576	FBgn0033856
Region2380	Region1576	FBgn0033856
Region2380	Region1576	FBgn0033856
Region2381	Region1577	FBgn0033856
Region2381	Region1577	FBgn0033856
Region2381	Region1577	FBgn0033856
Region2382	Region1577	FBgn0033856
Region2382	Region1577	FBgn0033856
Region2382	Region1577	FBgn0033856
Region2384	Region1578	FBgn0033856
Region2384	Region1579	FBgn0033856
Region2384	Region1578	FBgn0033856
Region2384	Region1579	FBgn0033856
Region2384	Region1578	FBgn0033856
Region2384	Region1579	FBgn0033856
Region2385	Region1578	FBgn0033856
Region2385	Region1579	FBgn0033856
Region2385	Region1578	FBgn0033856
Region2385	Region1579	FBgn0033856
Region2385	Region1578	FBgn0033856
Region2385	Region1579	FBgn0033856
Region2386	Region1580	FBgn0033856
Region2386	Region1580	FBgn0033856
Region2386	Region1580	FBgn0033856
Region2387	Region1580	FBgn0033856
Region2387	Region1581	FBgn0033856
Region2387	Region1580	FBgn0033856
Region2387	Region1581	FBgn0033856
Region2387	Region1580	FBgn0033856
Region2387	Region1581	FBgn0033856
Region2388	Region1581	FBgn0033856
Region2388	Region1581	FBgn0033856
Region2388	Region1581	FBgn0033856
Region2398	Region1582	FBgn0033856
Region2398	Region1583	FBgn0033856
Region2398	Region1582	FBgn0033856
Region2398	Region1583	FBgn0033856
Region2398	Region1582	FBgn0033856
Region2398	Region1583	FBgn0033856
Region2399	Region1584	FBgn0033856
Region2399	Region1584	FBgn0033856
Region2399	Region1584	FBgn0033856
Region2400	Region1584	FBgn0033856
Region2400	Region1584	FBgn0033856
Region2400	Region1584	FBgn0033856
Region245	Region131	FBgn0000490
Region245	Region131	FBgn0000490
Region245	Region131	FBgn0000490
Region2462	Region1619	FBgn0284250
Region2462	Region1619	FBgn0284250
Region2462	Region1619	FBgn0284250
Region2463	Region1620	FBgn0284250
Region2463	Region1620	FBgn0284250
Region2463	Region1620	FBgn0284250
Region2464	Region1621	FBgn0284250
Region2464	Region1621	FBgn0284250
Region2464	Region1621	FBgn0284250
Region2465	Region1621	FBgn0284250
Region2465	Region1621	FBgn0284250
Region2465	Region1621	FBgn0284250
Region2466	Region1621	FBgn0284250
Region2466	Region1622	FBgn0284250
Region2466	Region1621	FBgn0284250
Region2466	Region1622	FBgn0284250
Region2466	Region1621	FBgn0284250
Region2466	Region1622	FBgn0284250
Region2467	Region1622	FBgn0284250
Region2467	Region1622	FBgn0284250
Region2467	Region1622	FBgn0284250
Region247	Region132	FBgn0000490
Region247	Region132	FBgn0000490
Region247	Region132	FBgn0000490
Region2471	Region1623	FBgn0284250
Region2471	Region1624	FBgn0284250
Region2471	Region1623	FBgn0284250
Region2471	Region1624	FBgn0284250
Region2471	Region1623	FBgn0284250
Region2471	Region1624	FBgn0284250
Region2473	Region1625	FBgn0284250
Region2473	Region1626	FBgn0284250
Region2473	Region1625	FBgn0284250
Region2473	Region1626	FBgn0284250
Region2473	Region1625	FBgn0284250
Region2473	Region1626	FBgn0284250
Region2474	Region1627	FBgn0284250
Region2474	Region1627	FBgn0284250
Region2474	Region1627	FBgn0284250
Region248	Region133	FBgn0000490
Region248	Region133	FBgn0000490
Region248	Region133	FBgn0000490
Region2492	Region1638	FBgn0027596
Region2492	Region1638	FBgn0027596
Region2492	Region1638	FBgn0027596
Region2493	Region1639	FBgn0027596
Region2493	Region1640	FBgn0027596
Region2493	Region1639	FBgn0027596
Region2493	Region1640	FBgn0027596
Region2493	Region1639	FBgn0027596
Region2493	Region1640	FBgn0027596
Region2494	Region1641	FBgn0027596
Region2494	Region1641	FBgn0027596
Region2494	Region1641	FBgn0027596
Region2495	Region1643	FBgn0027596
Region2495	Region1643	FBgn0027596
Region2495	Region1643	FBgn0027596
Region2498	Region1645	FBgn0027596
Region2498	Region1645	FBgn0029082
Region2498	Region1645	FBgn0027596
Region2498	Region1645	FBgn0029082
Region2498	Region1645	FBgn0027596
Region2498	Region1645	FBgn0029082
Region2501	Region1646	FBgn0027596
Region2501	Region1646	FBgn0029082
Region2501	Region1646	FBgn0027596
Region2501	Region1646	FBgn0029082
Region2501	Region1646	FBgn0027596
Region2501	Region1646	FBgn0029082
Region2502	Region1646	FBgn0027596
Region2502	Region1646	FBgn0029082
Region2502	Region1646	FBgn0027596
Region2502	Region1646	FBgn0029082
Region2502	Region1646	FBgn0027596
Region2502	Region1646	FBgn0029082
Region2504	Region1648	FBgn0027596
Region2504	Region1648	FBgn0029082
Region2504	Region1648	FBgn0027596
Region2504	Region1648	FBgn0029082
Region2504	Region1648	FBgn0027596
Region2504	Region1648	FBgn0029082
Region2506	Region1649	FBgn0027596
Region2506	Region1649	FBgn0029082
Region2506	Region1649	FBgn0027596
Region2506	Region1649	FBgn0029082
Region2506	Region1649	FBgn0027596
Region2506	Region1649	FBgn0029082
Region2510	Region1652	FBgn0029082
Region2510	Region1652	FBgn0029082
Region2510	Region1652	FBgn0029082
Region2515	Region1653	FBgn0029082
Region2515	Region1653	FBgn0029082
Region2515	Region1653	FBgn0029082
Region2516	Region1654	FBgn0029082
Region2516	Region1654	FBgn0029082
Region2516	Region1654	FBgn0029082
Region2517	Region1654	FBgn0029082
Region2517	Region1654	FBgn0029082
Region2517	Region1654	FBgn0029082
Region2518	Region1654	FBgn0029082
Region2518	Region1654	FBgn0029082
Region2518	Region1654	FBgn0029082
Region252	Region135	FBgn0000490
Region252	Region135	FBgn0000490
Region252	Region135	FBgn0000490
Region2520	Region1658	FBgn0034005
Region2520	Region1658	FBgn0034005
Region2520	Region1658	FBgn0034005
Region2521	Region1659	FBgn0034005
Region2521	Region1659	FBgn0034005
Region2521	Region1659	FBgn0034005
Region2527	Region1661	FBgn0034005
Region2527	Region1661	FBgn0034005
Region2527	Region1661	FBgn0034005
Region2528	Region1664	FBgn0034005
Region2528	Region1665	FBgn0034005
Region2528	Region1664	FBgn0034005
Region2528	Region1665	FBgn0034005
Region2528	Region1664	FBgn0034005
Region2528	Region1665	FBgn0034005
Region253	Region135	FBgn0000490
Region253	Region136	FBgn0000490
Region253	Region135	FBgn0000490
Region253	Region136	FBgn0000490
Region253	Region135	FBgn0000490
Region253	Region136	FBgn0000490
Region2532	Region1666	FBgn0034005
Region2532	Region1666	FBgn0034005
Region2532	Region1666	FBgn0034005
Region2533	Region1667	FBgn0034005
Region2533	Region1668	FBgn0034005
Region2533	Region1667	FBgn0034005
Region2533	Region1668	FBgn0034005
Region2533	Region1667	FBgn0034005
Region2533	Region1668	FBgn0034005
Region2534	Region1668	FBgn0034005
Region2534	Region1669	FBgn0034005
Region2534	Region1668	FBgn0034005
Region2534	Region1669	FBgn0034005
Region2534	Region1668	FBgn0034005
Region2534	Region1669	FBgn0034005
Region2535	Region1670	FBgn0034005
Region2535	Region1670	FBgn0034005
Region2535	Region1670	FBgn0034005
Region254	Region137	FBgn0000490
Region254	Region137	FBgn0000490
Region254	Region137	FBgn0000490
Region255	Region138	FBgn0000490
Region255	Region139	FBgn0000490
Region255	Region138	FBgn0000490
Region255	Region139	FBgn0000490
Region255	Region138	FBgn0000490
Region255	Region139	FBgn0000490
Region2556	Region1688	FBgn0265991
Region2556	Region1688	FBgn0265991
Region2556	Region1688	FBgn0265991
Region2557	Region1689	FBgn0265991
Region2557	Region1689	FBgn0265991
Region2557	Region1689	FBgn0265991
Region2558	Region1690	FBgn0265991
Region2558	Region1690	FBgn0265991
Region2558	Region1690	FBgn0265991
Region2559	Region1690	FBgn0265991
Region2559	Region1691	FBgn0265991
Region2559	Region1690	FBgn0265991
Region2559	Region1691	FBgn0265991
Region2559	Region1690	FBgn0265991
Region2559	Region1691	FBgn0265991
Region256	Region139	FBgn0000490
Region256	Region139	FBgn0000490
Region256	Region139	FBgn0000490
Region2560	Region1691	FBgn0265991
Region2560	Region1692	FBgn0265991
Region2560	Region1693	FBgn0265991
Region2560	Region1691	FBgn0265991
