Toll10b_R1_CBP	Toll9_R1_CBP	Gd7_R2_CBP	Gd7_R1_CBP	Toll9_R2_CBP	Toll10b_R2_CBP
Region1236	8.19101992916499	8.22989745066931	8.11123881675764	8.08415442426042	8.38133615475165	8.18850335943287
Region1237	7.89375610055663	7.86340891148859	8.12211167018106	8.08858989475164	8.06254309498163	8.07315960282159
Region1238	8.13583049508252	5.62585221204837	5.48940026458715	5.13347831116727	5.90047232985542	8.09258419498654
Region1239	6.75383118060626	5.63018196205776	5.20881129988753	5.10174352204748	5.69913559979049	6.7291628429577
Region124	7.19484741482976	7.31154483213016	7.5403344667183	7.52167844048227	7.40254394182903	7.134620124888
Region1240	7.49403019662235	7.33991642760276	5.73745561490787	5.72626912670514	7.34009379958597	7.34520977703857
Region1241	8.81985908326654	8.49443447778785	8.33276751048861	8.30946240276893	8.65953441226952	8.97246886489931
Region1242	6.34556892236848	6.48124736905062	6.43060845644736	6.40097183796622	6.3182168678557	6.58910380985295
Region1243	6.55399703557564	6.08915990951561	6.69585160404834	6.53715350515854	6.42380514711499	6.64358067612384
Region1244	5.33043323700214	5.35163031833771	5.74388076911431	5.74338002459032	5.37478686358842	5.44053596493198
Region1245	10.5972810032375	10.1443926219791	9.90930675769071	9.91346813884155	10.136075869105	10.6298653482345
Region1246	9.6274495123515	9.13440842329475	8.46207528173276	8.42967990868886	9.11996307581809	9.66125891037532
Region1247	6.62982281766067	6.74694377506712	6.5748860169322	6.49827465129605	6.98258577997757	6.79203100771305
Region1248	8.34275136199811	8.15320835423513	8.1130549731871	8.37191956862675	8.19350503849627	8.00093974936818
Region1249	7.86364448885302	7.10461112763882	7.0795245674326	7.01379659091494	7.01819798454869	7.84880174690925
Region125	6.21776198438909	6.88166273913311	6.94956862430528	6.99823956723008	6.96565211503169	6.45760636913757
Region1250	8.10032222450565	7.99506615712141	8.22356171453561	8.154673503169	8.01265151500243	8.19919444009995
Region1251	8.48959298247631	7.00099323557805	6.94628206205832	6.91945099226792	7.07613841969029	8.51219223251695
Region1252	7.8576231617917	7.76544386640915	7.86558979128477	7.89824816183036	7.85239107399308	7.86862351940767
Region1253	9.44901983393368	9.46605651073027	9.68809248067365	9.67823774517245	9.51757478371599	9.45222405246203
Region1254	8.18692093833428	8.30843505618079	8.33609353475181	8.15735446715058	8.30685578086181	8.32122975672176
Region1255	7.13091257531571	5.7779956421502	5.25672752178675	5.27025229442882	5.7719431403583	7.26568435519253
Region1256	7.5925518669548	7.49718324135133	7.13615777008804	7.38261634002861	7.30476140423083	7.26829301944892
Region1257	5.44083703132832	5.42248855074963	6.1819884563096	6.12500944853661	5.26081284894104	5.68885103500569
Region1258	9.54927038011752	9.10001397398445	8.44044595006137	8.39506452923901	9.09455551246839	9.6760293595376
Region1259	10.5870220740289	10.1423807061294	9.91312536719577	9.89585036168318	10.1123451872868	10.525780886775
Region126	6.6593846463932	6.947019564038	7.76129461791426	7.5935488298041	7.0739156851235	6.70951435703905
Region1260	8.38476215557171	8.24702540009808	8.04208039015622	8.16967467763324	8.14939339783838	8.11144468485093
Region1261	8.04124521619934	8.29620943087275	8.22993756335002	8.09073612094861	8.27803772737834	8.10449626820429
Region1262	6.30030982158615	6.56938192226395	6.77973210180922	6.93218042852004	6.46341096900982	6.46493622589593
Region1263	8.75886744101487	8.82661237931779	8.84609528769496	8.93261615039455	8.84043559244826	8.58262014310102
Region1264	6.48578585282616	6.44602427857468	6.59708389830563	6.4667762953223	6.69323314325426	6.47510496357118
Region1265	8.90084017763165	9.39830489443383	9.49752008988853	9.45391831541453	9.40975915431962	8.9362141864343
Region1266	8.99820506144042	9.21643001740682	9.27258579626231	9.23491521937281	9.26618155714783	9.1126959764934
Region1267	9.43405573303128	9.49501311988172	9.39794013285541	9.38865592421181	9.50037380794617	9.50265456646284
Region1268	6.00314198702844	5.9188691788212	6.60965887330007	6.45390219955173	6.00445682561445	6.14105297942541
Region1269	6.31659955768259	6.63116374273206	6.46554468899835	6.51638881332845	6.77782044537233	6.18751621612634
Region127	6.67684597826804	7.0591497589347	7.20311617873665	7.10454278149295	7.06717978924563	6.83956947159382
Region1270	6.48485590964486	7.32063925583598	6.78798236231355	6.74162928215806	7.27065769334887	6.68731163733368
Region1271	6.95978295342939	7.03342505853285	6.89193958605116	6.67895280882451	6.87274939524432	6.96930578775255
Region1272	6.50590676604751	6.62347792251255	6.44210871621275	6.75483980028169	6.50097106188223	6.72562469977448
Region1273	8.48881545024927	8.47811968320424	8.39541392679755	8.39212849757127	8.36716378372382	8.24121772937537
Region1274	7.84031190433211	7.50470690429131	6.76237631473004	6.81240982843249	7.60558899008429	7.77992205126056
Region1275	5.95628431793963	7.12436974967414	7.18882308556934	7.1366910817202	7.11460924520584	6.2096744834567
Region1276	7.83731765581896	7.94581203028597	7.7230025939545	7.89937534686601	7.75663252127611	7.76030556205027
Region1277	6.69211024812047	6.39870588959011	6.97237840919169	6.92276588800315	6.48617125780383	6.91548169058825
Region1278	7.43935346459454	7.32455067615653	7.00732920373564	7.26649793057178	7.34506724686093	7.26644517624701
Region1279	7.86809344424525	8.00615308594708	8.0060793880628	7.96169176127674	7.96413748202551	7.80537666105363
Region128	9.26415815874944	9.11889822632587	9.30196303564688	9.4727848725901	9.14394647972808	9.13335097294953
Region1280	8.75682896805559	8.98163211942442	8.93941914721431	8.8993019751889	9.00255030709654	8.90962283877999
Region1281	6.66156359011964	7.22148723209332	7.16962323269914	7.24382575914062	6.99525744506949	6.71959633966245
Region1282	8.02261794143439	8.75350402249658	9.20120926425493	9.1346510808397	8.83036340019529	8.09270789950475
Region1283	9.15898429518618	8.77025607822646	8.80102851550146	8.84590849935067	8.60723951938836	9.12017274787049
Region1284	6.91722631094238	7.27793048150862	7.29040302064681	7.2987093937126	7.30107088398607	6.989484997387
Region1285	7.38422475558324	7.50205854280478	7.70261747829784	7.53505864120673	7.63428381427839	7.70674921408107
Region1286	6.42814166039101	6.6058423311386	6.97690859092212	6.88122226902201	6.71145350389732	6.47054843207294
Region1287	5.9619410327461	6.0199282938317	5.91440811187244	5.94256973846956	6.04825610959065	5.99797594316407
Region1288	8.09060313744434	8.67851061013858	8.55354037468299	8.6170297738927	8.81428451157722	8.07720237373128
Region1289	7.17786653783968	7.32154102472717	7.22749800671591	7.1712118527648	7.34281037797229	7.16851485673636
Region129	6.42255636075813	6.45449472819948	6.64392008262148	6.51493323134626	6.29417507419407	6.17303674448717
Region1290	7.2673856112084	7.53180680068315	7.38930044654386	7.23008310262594	7.49804593595647	7.50264448348405
Region1291	8.00470577373502	6.83817235005878	6.20007445925965	6.00227873234801	6.8789449218878	8.40040408832867
Region1292	6.43483099824004	7.12830774399306	6.38955569576884	6.51062949625197	7.01871327425002	6.02883449803834
Region1293	8.71397263185775	8.67723390235479	8.6442115921323	8.67380823339624	8.65395721397833	8.72621892827836
Region1294	7.94374880769516	7.93008993306686	7.70527998483902	7.76049271527183	7.74771617462381	7.73984599856459
Region1295	8.34521391665479	8.31196426278931	8.35150926829387	8.33752626940295	8.52495160703509	8.35595162130735
Region1296	8.56648011999306	8.52860665816324	8.4916192044025	8.50006426627386	8.50079250491885	8.53707323007167
Region1297	8.32747165957667	8.24584510136068	8.37422972868479	8.2118714512626	8.51269445899448	8.34588024337293
Region1298	5.5320497383276	5.3483369512394	6.34081826830504	6.12701604919996	5.46050905960809	5.45717052920655
Region1299	6.49206914324817	6.35785079192441	6.88283963650763	6.78538730417628	6.09542494089884	6.79880073670297
Region130	6.36790392472451	6.48769536045786	6.30834895642553	6.43330579301788	6.38743699074572	6.29433243694968
Region1300	6.95034680531774	7.2708018622993	7.33893408125219	7.33216300285244	7.16061602174955	7.01946613388432
Region1301	5.97660704466308	6.38914126497561	6.63490035060579	6.62548626130355	6.17113273263908	6.38371156550614
Region1302	5.83283118056519	5.95363039241102	5.9938222684403	5.86574300310748	6.0939461412995	5.88581894638167
Region1303	10.4052632145079	10.4227202236048	10.5290062263015	10.4240859896527	10.4873451620181	10.4875222201497
Region1304	6.90510141944261	6.53358430737566	6.29167820574188	6.28494190221918	6.49497446377656	7.1138030744429
Region1305	7.09760889358248	7.0370987132841	7.06428682415724	7.03147214462482	7.0541197225348	7.12579338768624
Region1306	8.17769463957902	8.06901070209928	7.96934723402053	8.2511987885561	7.90918535301481	7.88625563859214
Region1307	9.23487701239675	9.39012975834825	9.50191558444062	9.4576665127923	9.40844390435437	9.23812403924706
Region1308	7.08019903276515	6.636059771887	6.44350900280069	6.67998695294659	6.55882635358653	6.89803003530754
Region1309	9.01217575327027	8.06273951937104	6.95930252269576	8.22172803097629	7.55358123252796	7.24499538545272
Region131	7.22588034712164	7.42397219112775	7.21478896427288	7.25317377887951	7.36182878205952	7.16579293801255
Region1310	8.74164043633484	8.75243318938592	9.48924175810919	9.35941035704423	8.85947083772096	8.78788184069736
Region1311	6.22515285616567	5.97575200919319	7.22282590050117	7.15770341192207	6.39385266767037	6.32215104210746
Region1312	8.78633312864561	8.93791898881881	9.21179651245591	9.15188298469443	8.97896553375336	8.83464486802729
Region1313	7.06583184524301	7.48507365908979	9.0624813879028	8.95023774947873	7.41451462892624	7.15632542717817
Region1314	8.95598090429499	9.19881771408256	10.8860378022408	10.8242539223195	9.2471465515231	8.92956720147502
Region1315	7.5893759911559	7.64929053319723	8.70156377163048	8.59558921486081	7.78089707414127	7.62765255811716
Region1316	7.30090895968441	7.61645382732476	7.72784881756668	7.67432706960788	7.53847932534593	7.20895346234746
Region1317	7.75097477931251	7.69624125836623	7.97119806457441	7.74826055350341	7.59077707318481	7.64202779884908
Region1318	7.900119550738	8.06558123581295	7.99638387753494	7.95916335134465	8.00987640472665	7.85039670532019
Region1319	8.60491817198823	8.80045898667992	8.69369351570882	8.73835922791927	8.86453829254413	8.65974672717018
Region132	9.24895550860206	9.48405886253845	9.52651301118896	9.43227925404148	9.52083858125935	9.32226573386369
Region1320	8.29909870815439	8.27482432394393	8.23399826923343	8.08560747950057	8.1257909765578	8.29862622005723
Region1321	8.35815004168539	8.23212687266763	8.18763114600767	8.27573624565443	8.27093462081952	8.36877973596991
Region1322	6.76594962026758	6.79725505610891	6.8225019354795	6.7928102684729	6.68590602926672	6.71285563874553
Region1323	6.85737958288892	6.74939121062827	6.4334879381248	6.34490103471032	6.68242836137394	6.90068545973896
Region1324	6.37202576665867	6.62218009523649	6.57578299977693	6.49619759195538	6.51984796431569	6.45656367956569
Region1325	7.46069051976373	7.62198265215397	7.52549585085537	7.28943738130199	7.64771126395264	7.73164151761912
Region1326	9.14311717253755	9.1288624924371	9.04990444359252	9.02144529826091	9.03379803325376	9.02126265228085
Region1327	8.07329346719319	7.95226531957811	7.90960149569679	7.8654602737558	8.02496213530754	7.80246881214247
Region1328	7.82340358427519	7.9727085781742	7.84110494738811	7.79631419129695	8.01687170371388	7.94033331787888
Region1329	6.63071873857266	6.78402837595412	6.57103376212055	6.50941218866499	6.47319647305841	6.3993992703082
Region133	7.4939768978978	5.97945412813884	7.25718801742544	7.30552305022925	6.06618266493974	7.55162647229034
Region1330	5.90076373234479	5.91527128115422	5.95038371990012	5.92239607180921	6.12477613740979	5.95704744240825
Region1331	6.11306552120522	6.02848736960988	6.04535314501631	5.96161951158735	6.08807121851427	6.20525370231377
Region1332	6.14686922491328	6.49542476157424	6.5381803103556	6.29169851485802	6.50713153511676	6.53176652362496
Region1333	7.88583985775087	7.86293319234866	7.6879668875895	7.76846442540151	7.86177978743046	7.77145042480658
Region1334	9.61797436244072	9.59810030182001	9.63726560311054	9.57657104315513	9.6963719507983	9.66056838939757
Region1335	8.37082998482614	8.61076309734003	8.50308199712811	8.4218920276455	8.66902783650605	8.52114374987678
Region1336	6.2251660420719	6.64410255917336	6.34642330867589	6.2137948885509	6.64874899643399	6.56473479185536
Region1337	7.50204974035568	7.75441665765849	7.98184927974335	7.97370284127235	7.74701670750296	7.35736703921141
Region1338	9.55075697786951	9.16778347881707	8.80848498193949	8.81573695065385	9.16469929906522	9.63435143553506
Region1339	9.02550111100979	9.18798597308389	9.18943484069685	9.14135896124555	9.29364959946214	9.13084237471289
Region134	7.3094054719201	7.44060655844371	7.22759297461821	7.16984734674692	7.36115577831784	7.2031555942899
Region1340	9.87368667523214	9.97616676634987	9.93202869510812	9.87667177444154	9.97698772686639	9.9797525241835
Region1341	7.12634155233216	7.14770568694089	7.15962520679937	7.16204575521836	7.15454062789088	6.76926585572398
Region1342	9.10128131433411	9.29092977282342	9.25230816515044	9.24151976635441	9.26892024582246	9.13753886130453
Region1343	7.42111811998364	7.6452580040942	7.80005594053463	7.99042189227461	7.58108322619193	7.42893971881606
Region1344	9.73540399756065	9.84984213197365	9.93126539135797	9.88631259032434	9.82962536263738	9.78460779406813
Region1345	7.74059123109553	7.65653667971425	7.80325488110945	7.67253727475301	7.90323130837658	7.81642325564501
Region1346	7.00274546826554	7.0407358146393	6.88730260235266	6.97747783245222	7.15135695697182	7.01496698639863
Region1347	7.49995104158374	7.50712870024609	6.37847729359389	6.52792294069463	7.67288524142144	7.65193747578245
Region1348	6.02457865346694	6.29311396748885	6.28806478754952	6.25202582262286	6.1619873381927	6.28490557487104
Region1349	9.3502686588961	9.63249310540009	9.04323209176644	9.04527269832538	9.65226075817974	9.34636464745369
Region135	8.03637717215811	8.05331637642614	7.94703036714395	8.08042381082423	8.0124508767768	7.90891017330089
Region1350	6.92838442098732	6.81550749156326	6.85491317845327	6.63860106600278	7.20219319754517	6.84157087750191
Region1351	7.36429250282607	7.89152975827189	7.73677489570022	7.64048468160301	7.87367533916244	7.60793809727071
Region1352	7.40509848069674	6.90142947718768	7.3036807061671	7.21842779388622	6.72345853811751	7.45085363259972
Region1353	7.68369788312875	7.23984945430466	7.93262211732424	7.73962175263479	7.26971202396481	7.83268685908839
Region1354	8.79027481782463	8.94876020884196	9.39002721537013	9.37301690031554	8.97734320335259	8.83587004442108
Region1355	7.09322166694632	6.73715139184676	7.50616863896259	7.54242566980155	6.66888518320521	6.88066727578899
Region1356	9.39225528823665	9.5068474636539	9.5639348172293	9.48831915171368	9.56018691913118	9.46659976319539
Region1357	6.92345478217936	7.60258261988695	7.81609123855764	7.68010575388804	7.45738520413599	7.04092036505262
Region1358	8.97168221952237	9.22958868093849	9.24777397776999	9.16906360900623	9.28346713908221	8.96378930556572
Region1359	9.41615099715436	9.72696787365862	9.47443335969774	9.38539354382282	9.73860504362747	9.43802656807805
Region136	9.68735334083522	9.49958337404777	9.84278913313013	9.766313936283	9.50099780019484	9.7929058790648
Region1360	8.51963070726844	8.51416098371636	8.64496059009624	8.61083323832433	8.4751790007948	8.53084547709199
Region1361	8.18756058892317	8.64680508032959	9.31985814483513	9.25447195891726	8.58310074817361	8.21919725773034
Region1362	6.02805826087242	5.90313858827309	6.53026074846892	6.43484269789453	6.11185240092223	6.07897845797021
Region1363	5.93650637406586	6.05489640851829	6.96621928243521	7.00094126390386	6.30313597741153	6.29337434971805
