Toll10b_2	Toll9_2	Toll10b_1	Gd7_2	Gd7_1	Toll9_1
Region690	10.1121057770087	10.4386925082864	9.7823601866573	9.90876868757804	9.82568560197264	10.3827511070458
Region691	10.6876377200901	11.1351701225125	10.486974346933	10.5372897118537	10.5802769407193	11.0804767241626
Region692	8.2508900480946	8.40657528035035	8.72801286451143	8.85640365652482	8.61191247651095	8.5086772942639
Region693	8.30624247902314	8.79736422901051	8.92043221511075	9.48109671073744	8.89013332844352	9.09533403371444
Region694	8.61223844798594	8.89680107188466	9.05985753580787	9.72057743354658	9.21039979227158	9.12736656531571
Region695	7.5163727230442	7.818097261272	7.62527118451929	7.78058679256036	7.73262635067928	7.85534890630995
Region696	8.80301928520844	8.98823503147604	8.62796177567936	8.91348155910898	8.79756229893631	8.9352321167012
Region697	9.15319151570145	9.2397895377707	9.2989497484544	9.22423421851048	9.25029736926763	9.19003901745537
Region698	10.180668291123	10.4333853117061	10.2610626452079	10.2865509794631	10.2958661904696	10.3403002052762
Region699	8.51751567332841	8.52853892668515	8.2770178175492	8.35853061152006	8.51500439688014	8.61267875621388
Region700	8.62723164189637	8.63033252074579	8.66290509631574	8.87648102728732	8.785932447826	8.65724035299951
Region701	8.23228892720448	8.48162970448633	8.01404621328666	8.34265845978674	8.29048631904721	8.46605248420082
Region702	8.59689340997514	8.69632164769252	8.70070360355398	8.73124395518449	8.56927456123438	8.66014313469951
Region703	8.11990983268781	8.05948104193788	8.14772329501779	8.08725051821704	8.05650183283177	8.08936350682188
Region704	8.28964620118449	8.63229482787425	8.34809119933277	8.72144601056884	8.49656716820846	8.61268450195946
Region705	9.34027387444753	9.42971560714691	9.10776329647366	9.28743078942613	9.30246642006764	9.36212259568146
Region706	9.75660278713406	9.94239164187094	9.72036493492041	9.71121712460548	9.7777787674781	9.88916617691552
Region707	8.89741923526656	8.74079937041116	8.80825476357318	8.73431581926075	8.65308715671943	8.8405083899608
Region708	7.78159099983137	7.86355170216342	7.74944945880344	7.75138584889082	7.78783371204883	7.94385039492922
Region709	8.74443470154676	8.8510048476882	8.89950913767798	8.80584004923975	8.96131609847292	8.97688193387202
Region710	7.45540232999643	6.79489713904213	8.03882275645539	6.7642998599334	6.55843324724116	6.77305321385628
Region711	8.09198373050364	8.36671990684963	7.9156033846226	8.09360119925265	8.19622128530267	8.35824669345249
Region712	8.65003312186764	9.04679851015058	8.62446490873476	8.85091011853862	8.80862801512626	9.05057617734456
Region713	10.6916550364368	10.4781601621112	10.34191859378	10.4022673445723	10.5517730680286	10.4210742629506
Region714	8.7326558495477	8.82318637604694	8.62781468633259	8.68084681522469	8.61762175393572	8.77069706630599
Region715	8.78251083843709	9.02686227949231	8.86068996632346	9.05100482537249	8.92614342635158	8.9665528694317
Region716	8.75625653219999	8.90050540499646	8.58576359755303	8.65567255225557	8.70748344065473	8.86007823005728
Region717	8.96074798222631	9.07015306337415	8.67754989255447	9.05916583137166	8.80168636790385	8.99804904405802
Region718	10.43906050848	10.361473887334	10.2620833474253	10.3270674115843	10.3974237735391	10.2454285787051
Region719	9.89823488581004	10.0126275498329	9.71496818776837	9.96882498477151	9.8031766934801	10.0266960281806
Region720	8.47810658026054	8.20933113041348	8.42002872768284	8.39522596298747	8.38134222592748	8.19780829118496
Region721	7.58157217041506	7.60318366929962	7.70574065817431	7.63814135059279	7.74626754022778	7.76757567332696
Region722	11.6872507856226	11.2612173496429	11.7959345428555	11.5952595825643	11.6879038518931	11.1605387908047
Region723	8.9558662154332	7.42730669813435	9.22528628174476	7.95394778541131	7.62970004143779	7.5440679010566
Region724	9.46791276657457	7.40401748979425	9.37186790445126	7.69154895894633	7.50193890670893	7.51353115843788
Region725	11.7788026239879	8.88034288744728	11.6509945362469	9.3955944540986	8.89542470439339	8.96384572125378
Region726	9.27613141190515	9.20324179402101	9.34201006292777	9.64763835914741	9.71980871966258	9.3139687554973
Region727	7.83116807055495	8.28274756087814	7.93489589397146	8.48254854019121	8.06906089262402	8.28671982975707
Region728	8.58766939875994	8.70154820571566	8.62430195718749	8.43287207506943	8.63161891278017	8.73335500788454
Region729	8.56815316763885	8.9910331652657	8.6103034329269	8.74000243672782	8.64755392476036	8.93847270453995
Region730	10.1615017686294	10.1317986785715	10.2604230283481	10.1134151290707	10.1581207416187	10.1114007023065
Region731	9.49467878260657	9.58693841259709	9.3268862244191	9.92992133955477	9.57089074125874	9.5130991940166
Region732	8.93646689044906	9.01363557684318	8.86289685482994	8.67816709546177	8.72616856031669	8.95606920495559
Region733	7.57594844830617	8.02563746530188	7.90104413749261	8.03092716698217	7.72720458172323	8.29772329114318
Region734	8.01682493231953	7.88612404348926	8.27709575599225	7.63387729170927	7.31751068649261	7.96879504058754
Region735	9.28728638625149	9.04887997376695	9.38042921603174	8.9476900269883	8.73485156578794	9.22493945395182
Region736	7.76476136915262	8.10178963766807	7.85830800973122	7.95644318992229	8.08625351911384	8.09026523775857
Region737	9.03101393628294	9.00509824559881	8.88782654481809	8.93902202017749	8.99921919405348	8.99968173902966
Region738	9.19437622742059	9.24131928975123	9.09956289513055	9.54211191361286	9.2472016574112	9.2491890499476
Region739	10.1036818183033	10.1340439005683	10.160836094087	10.3121525124766	10.2929639723202	10.105847909848
Region740	10.5818092121503	10.5641680427689	10.6059445845271	10.4661608339884	10.5193380464549	10.5534870112869
Region741	8.54050578757015	9.14457860581111	8.34284804135558	9.27404582209266	9.04508188731697	9.13845138818991
Region742	8.60508425319397	8.85996589187311	8.6660020233583	8.63797431304716	8.46169717063012	8.88065147444199
Region743	9.46143771788338	8.95506227114648	9.08342726349437	9.23945007425065	9.24344741157384	8.8628926137211
Region744	9.82575008742519	9.80770245925541	9.9513394254661	9.43385073195965	9.51753115326514	9.79931820699644
Region745	9.13284689359879	9.10307377606241	8.89866489076305	9.1222745940762	8.98433000066576	9.07910768551508
Region746	9.66383977694244	9.93886568986884	9.62647285154548	9.5193540313164	9.52447974749522	9.92273628224389
Region747	10.512723603305	10.424297588386	10.3424490518397	10.3260808262013	10.6114365062493	10.333216688786
Region748	7.52913002579714	7.90829965589565	7.29224587056183	8.12484505269009	7.78849052935106	7.89826789894525
Region749	9.85275700204258	8.00790747608631	9.75530890402946	7.81663759587357	7.44907392450894	8.2148387198226
Region750	7.90328889982685	6.8020617028946	8.01048968162142	6.82384322604485	6.6703351576362	6.93817922766765
Region751	11.2775618729672	8.30054152782587	11.2389783657596	8.61869341398457	8.13880543503833	8.37257071936096
Region752	6.78725871384486	5.84597119986138	6.82505982152237	5.97561779855986	5.83809976252439	5.93061975990972
Region753	8.67749089801254	7.31748126851095	8.55197581331491	7.23229468973585	7.12690969618238	7.37617697928957
Region754	8.96520257532381	8.85398878905006	9.26160848541514	8.97781296547143	8.84240032582446	8.7903337835605
Region755	9.9242257775111	9.60424580349448	10.6423815891021	9.8928944444721	10.1394355109699	9.68974001561873
Region756	10.2407706246755	9.90057430369379	10.9056145273817	10.1204149103852	10.3458726557668	10.0117839580047
Region757	9.88656637545516	9.59202274126894	10.6126758732263	9.89629389972928	10.1271963384176	9.6078876019152
Region758	10.3730414883922	10.3252168342991	10.3831479587037	9.86456233982371	9.88383916273021	10.3515354621731
Region759	11.3543579453651	10.8954232496104	11.7620879909279	11.0115173416107	10.9699347918646	11.038953326401
Region760	10.5069714611401	9.80076638553006	10.7055135971003	9.52878682049865	9.44459337275601	9.92964735136848
Region761	12.7828284175285	12.4207074608841	13.1577579612619	12.3535631064609	12.3301521941563	12.4930033507614
Region762	9.36490311933818	9.40725405841676	9.34592350901852	9.37230414677449	9.29112729105201	9.43991871814087
Region763	8.65578902767772	8.81179243348802	8.82585435812863	8.86275455114287	8.68285715577199	8.74402532685851
Region764	9.34648332347622	9.22940631741538	9.34785378499708	9.25133410945407	9.16323269705698	9.15571718837121
Region765	9.14312294760568	9.83402104557302	9.26507751625835	9.51023739374313	9.67573526352812	9.93626302882298
Region766	8.2647329909048	8.62554252975943	8.66918118939511	8.91026008908722	8.68584564968559	8.5886986150235
Region767	9.11832144154316	9.00280880623022	9.05799071208846	8.99811795577425	9.02768821643367	9.0331077589235
Region768	7.72686515978967	7.85986297763105	7.74050498987441	7.84701624406316	7.93346837562845	7.89490929637368
Region769	9.90587133670226	9.63824074794122	10.7078884538993	9.97143575378966	10.106251653936	9.73076450314939
Region770	9.86493558264027	9.57273213780217	10.6639894946272	9.88515619002318	10.1220750560802	9.74362420736767
Region771	9.15028422783236	8.89004243802054	9.23857230620494	8.83328792885004	8.99221193562566	8.932943710996
Region772	7.88515420498962	7.72504770966836	8.02811592814482	7.85573901723934	8.00033335425243	7.76939121001858
Region773	9.59952606504239	9.58242322403705	9.84903228527431	9.46587753280278	9.32035853404022	9.67973221251436
Region774	10.8351361888932	10.6592714235096	11.2174822991982	10.6137711365678	10.5137307626744	10.6794758855806
Region775	10.6640001673383	10.279988092079	10.4495724965584	10.3673911553276	10.4467179066745	10.225112291975
Region776	8.43214369076867	8.7321177600601	8.58360123869243	8.57240378094714	8.77588156555306	8.73441951779305
Region777	10.3132634728169	10.2923056968328	10.1907463090343	9.98896432953781	10.228505445948	10.2673111784292
Region778	10.4510091173738	10.385736436598	10.2204822650804	10.151158374459	10.2356660184012	10.3685634282853
Region779	7.6007130506869	6.40035858046223	7.35830549349355	6.63388101547357	6.52420883406514	6.38714709629916
Region780	7.44466311749712	6.33153360043106	7.35781417755195	6.54600289491908	6.42915694113661	6.41003604162563
Region781	8.89216049407165	7.42287885120333	9.17349016319622	7.74861054271429	7.51815399897723	7.57103825048916
Region782	9.74610883871526	8.40557305707576	10.0549968340721	8.49333289423886	8.42029765719218	8.3974898622417
Region783	8.34358214018745	9.00650049026426	8.7619642714888	8.7725291598867	8.78668084179761	9.00022521636587
Region784	10.4515766088422	10.9224955285895	10.6844068560816	10.776846661706	10.849114952942	10.9087857251162
Region785	11.7423972946313	11.4776649594476	11.7127430192445	11.8965794295753	12.0565793327136	11.4588264080059
Region786	12.7857863169444	12.6463810794279	12.8381793507525	12.666091610649	12.7264958526353	12.6471021015666
Region787	9.55320374680873	9.44789517129927	9.52198838630506	9.74987242469545	9.75121125540652	9.34656196840843
Region788	8.4313046053874	8.12859554779955	8.52279535946148	8.58520037234133	8.79457389150546	8.0933408174819
Region789	9.39829702607057	9.69342128093215	9.74485079628244	9.5981024630824	9.66746747025349	9.72503967330471
Region790	7.79018373743886	7.7583473629286	7.65229251290131	7.63880927347357	7.77818620881245	7.74485753372078
Region791	8.51365050133182	8.63052508282869	8.59504360070705	8.57360213066025	8.56234790585309	8.58371099768446
Region792	9.91786000245091	9.83673412969203	9.99632075721798	9.48529319564621	9.80099493216631	9.80601715098302
Region793	8.36643908868046	8.42922667719454	8.14187782545264	8.37544257096262	8.58866813452985	8.49799406687253
Region794	7.82805300111269	7.87884090566625	7.80256787463781	7.82863202606707	7.90832581766379	7.94173012607558
Region795	8.0556466632923	8.13292714375029	8.17886853608205	8.24552399596455	8.10558206239075	8.25619201217398
Region796	7.17132147799979	7.4053536004349	6.96993513235011	7.43295290617677	7.20588469527817	7.29980563389824
Region797	8.22812663557663	8.44920128778307	8.06402007669866	8.24434769482873	8.23448661881054	8.31667445945117
Region798	9.18014352269274	9.37444066242466	9.25182410663709	8.96158948072306	8.69511115826789	9.34397277268912
Region799	10.7319938543833	10.7026078362212	10.4990536772904	10.5091583667438	10.4868463892585	10.6934655775247
Region800	8.7719280201453	8.85724356182093	8.69712008151982	8.62133075465179	8.63188696487991	8.81150579507947
Region801	8.79221440602339	8.74161183155549	8.82865111241505	8.73838302568333	8.65774636051224	8.78399707591524
Region802	7.43761300961672	7.7169800008529	7.52695992300598	7.68288296373688	7.53438680261893	7.82393875472143
Region803	8.14450144934568	8.08391814472673	8.12457352669075	7.98617575789333	7.86820892033918	8.02359176530376
Region804	9.89115582388787	9.56671245339451	10.6322685837777	9.85801261861068	10.0899261768509	9.60560617180201
Region805	9.27657040144043	9.70731446005881	9.58585871660388	9.6014739694001	9.5844067727363	9.76413242971315
Region806	10.2853980061432	10.3490744838281	10.1861554315171	10.0468692385314	10.0602391047745	10.2851183899779
Region807	7.7581381905217	7.70392586342214	7.68726092331502	7.97048437920662	7.87930284817247	7.70683029065046
Region808	8.97710461929352	8.73748654300065	8.87438610904061	8.96988333454309	8.8659761869277	8.73527579024703
Region809	9.67766392227235	9.83822079712806	9.88218927472481	9.46988156765364	9.61485635447097	9.71624845123055
Region810	9.96379130086258	9.85495146246853	9.55299441695937	9.84116837065002	9.92295552188489	9.74327404366474
Region811	10.2467365828567	10.3133044322688	10.112723583986	10.3113644778678	10.2474012280881	10.1984931091527
Region812	8.71082667210949	8.74693918137958	8.44490204340112	8.44581804066747	8.61312363206051	8.74003674016322
Region813	9.96433509379631	9.6553382177524	10.6851647348469	9.95558299912483	10.1508153924967	9.77841585591372
Region814	7.50111923465119	6.55426249211074	7.45661242319787	6.55302378504297	6.47752060965487	6.56934207260791
Region815	9.2829756796178	7.47642650761907	9.45101755478781	7.71794240042824	7.46155270456123	7.61250839345792
Region816	8.84830915026749	7.1989661750598	9.15131281729116	7.36272067683254	7.22521041766243	7.07823101653622
Region817	8.05259861891262	6.62529557767215	8.43476920869965	6.80172565525889	6.56358166634122	6.71609490194374
Region818	7.91960494921555	6.61551067568748	8.26219546911506	6.87714742257164	6.57018489270759	6.61168315233758
Region819	9.91971098299244	9.56948826828996	10.6602006891682	9.84647754616828	10.1085223582635	9.65729914605572
Region820	8.52373133741843	8.36754326391717	8.36125697221262	8.3942656974194	8.4620743046918	8.27948166678073
Region821	10.8555938874902	10.4568075764341	10.7274112853999	10.9066060186761	10.8289211411609	10.4162307078308
Region822	10.2411864186147	9.8919185654174	10.6138617637422	9.74282831784006	9.84771069637635	9.98563680755749
Region823	7.80708827740356	7.72705028606753	7.92668612319525	7.73283168652853	7.68459356694824	7.90186377195098
Region824	9.78172137387623	9.65914475034615	9.86609165114444	9.68608969936272	9.79844730781264	9.81805941703394
Region825	8.31553759507273	8.31264967239732	8.36789826545515	8.31068172862246	8.27390087775066	8.44040267479445
Region826	10.00449762304	10.0291659907142	10.3289774756556	9.90583661550403	10.1732078312959	10.0771051500197
Region827	7.93752619390817	8.14396268624933	7.87667723159423	8.02285504401823	7.93522682438543	8.11824846940906
Region828	8.70470442817332	8.66127523042062	8.89627561283201	8.97628759236647	8.67437373563704	8.71008106897015
Region829	9.84442491421359	9.84567836344848	9.53041864230399	9.79828705262768	9.79621225352416	9.68518433380539
Region830	8.50858077159617	8.5188680894693	8.40888792163257	8.45286483133205	8.47271788106458	8.55231807654074
Region831	8.62921286705199	8.83267191261274	8.64625546730891	8.94880963215979	8.91312340468006	8.94611207133057
Region832	8.99656188027989	10.1631434768954	9.02440333352376	10.1337104299691	10.1372880878336	10.24714475929
Region833	7.0179116305322	7.63589492016921	6.99770608561927	7.58828775916668	7.47925698249997	7.72938390186382
Region834	8.18873348633698	7.81087275655486	8.37831798436478	8.06678904186518	8.15517584775372	7.79437666473997
Region835	9.50367758325692	9.50030083513463	9.38240011911915	9.22145666973715	9.3369554011921	9.43481309809678
Region836	9.27037881414506	8.94248608949316	8.95386781214892	9.23572748152711	9.21092729165059	8.90829460361446
Region837	8.73298482861585	8.71010239906025	8.72553004084984	8.58552834133373	8.56066477367617	8.77197532076401
Region838	8.57855519091066	9.56129084453686	8.35721038467345	9.03813465673966	8.66382619045148	9.56619322931495
Region839	11.5021234109132	9.70359159364515	11.5820800614991	9.25626588550372	8.89045123293133	9.68933893072147
Region840	9.9424663534133	10.0200877170771	9.79742043737888	9.57635662671028	9.59871161242264	9.94553834015927
Region841	11.5464950303636	11.4175521164615	11.5803756763641	11.2033258151362	11.289791115402	11.3213048705606
Region842	9.89379562164547	9.91084589154013	9.80053376607053	9.96551203052813	10.0007524435647	9.89773509851295
Region843	8.56231695450459	8.58481280147163	8.63282072274632	8.1245571170191	8.20496561136077	8.53660938834009
Region844	9.64556420778422	9.70435384200313	9.6074159253341	9.93544208058765	9.72795777668641	9.67163973602119
Region845	8.18668932136964	8.15570731845833	8.28108965819633	8.25028998507469	8.4059837803138	8.06672989938962
Region846	8.56159964066643	8.55489124241677	8.30054547142779	8.4358911494931	8.24038848247819	8.5754857485812
Region847	9.52526385273922	9.70884002825878	9.42813709284489	9.51175350872536	9.41272999438025	9.72689048477185
Region848	9.85216422417857	9.88713756915745	9.41077788601144	9.68081218796469	9.76483321223787	9.87734628734213
Region849	10.5877461492181	10.3219306943444	10.6688985851139	10.8225036582064	10.5890126979086	10.2406192501789
Region850	8.74367239301403	8.83586044517432	8.824720580257	8.76620918881702	9.08470979154028	8.76845991951702
Region851	7.31536816941931	7.44818691586687	7.22826743791208	8.3016771793018	8.28876863413395	7.52816991628361
Region852	7.007768067042	7.01189429369935	6.92929269227114	8.48867125670186	8.27227291113996	7.00867885153756
Region853	7.20243568544103	7.26627206197167	7.22577795713216	8.54752004248254	8.61474420636662	7.30144138179563
Region854	8.69687516131171	8.80153511559997	8.60092414583989	8.49897107525393	8.70492093770823	8.81359185986472
Region855	10.6136758946869	10.5530277611839	10.3942353194772	10.501827459516	10.5298750670396	10.485783591
Region856	9.57342286316763	9.62379434176482	9.31907003416492	9.56824667864951	9.64492024917014	9.58013142700134
Region857	8.36148528057797	8.25404418402615	8.31453774791787	8.20056207810147	8.11213556873215	8.2877960132137
Region858	9.28132564014281	9.07075056733343	9.5155582059598	9.29018634131694	9.19056480521077	9.0658029316799
Region859	8.48149916752708	8.40819096725809	8.22034322080458	8.44695896259267	8.59824262036007	8.44563730754565
Region860	10.7268965547197	10.5413610601204	10.6171677775125	10.4776751529558	10.7558837423112	10.4906005028851
Region861	8.54771796167201	8.52241462600857	8.19230539054295	8.64163849789906	8.53892689383269	8.51166245186954
Region862	10.8123870095271	10.6796880929643	10.5227588575661	10.6873468837809	10.7009011021233	10.6210507912697
Region863	8.81136865689225	8.61641567604244	8.73159268987242	8.78459821294254	8.95837064179689	8.56928298387321
Region864	8.99649949686455	8.74807861218684	8.90607201366268	8.91053418310633	8.8798241377559	8.72938871989969
Region865	8.19553805279468	8.39404777258794	8.15124290955586	8.37456712890419	8.29137557911332	8.44264488369031
Region866	9.8683646934345	9.93242857443546	9.61526275473061	9.88748915801462	9.73565882255117	9.79307934285866
Region867	8.90095612547486	8.69765537187423	9.06476362516349	8.78637465214239	8.76024528448593	8.72175083869801
Region868	9.19685487520917	9.08245894133694	9.15747439484352	9.1196738470787	9.04368601490522	9.12435114422751
Region869	8.59920616956477	8.58807896174159	8.63475986296574	8.41873472871286	8.58582621838429	8.60481184478049
Region870	8.24941605786292	8.26109388496028	8.15053515423981	8.28770905191518	7.91573521856067	8.27965335270552
Region871	9.8689867001526	9.73059073513788	9.49014615121712	9.54407197637342	9.56930203262655	9.68442436174083
Region872	9.81594767327495	9.85882486333645	9.84225874344957	9.70800164991929	9.75993373114807	9.84317128224182
Region873	10.2173687151121	10.3556643671394	10.710243589015	10.4270630464015	10.4190062487235	10.5386601257379
Region874	9.27698612222863	9.56776719001618	9.65965254422211	9.39542476040418	9.3365821525549	9.68089477362387
Region875	7.25356565239775	7.8715387171364	7.40238013662918	7.5195170960112	7.43489469839986	7.9363578366927
Region876	7.82864759948887	8.08750264445113	7.91342843997174	7.8982963353511	7.72392497349722	8.22997623685396
Region877	7.45427923648968	7.61169876401785	7.72411343805874	7.37515210112731	7.45335220267583	7.74010503655392
Region878	8.89582957826762	9.06115307314058	9.07130928803867	8.85141285205001	8.78617452723531	9.18816451400019
Region879	9.47331589443437	9.97577733108064	9.93462487995579	9.99233790778071	9.93889365675022	10.1674514742546
Region880	12.6330220061606	12.5519765967009	13.1141751329143	13.0795445621957	13.0664355892642	12.7025987490933
Region881	9.56385610496882	8.82205350344061	9.68708608547145	9.81914908890425	9.99810151609917	8.8955256157457
Region882	7.33111331403012	7.73072147264901	7.61208024965756	7.72718755700402	7.52229451592562	7.73670982759726
Region883	8.18740087264356	8.51956506662235	8.13786407930864	8.55598744135663	8.46000885553739	8.49980165220656
Region884	11.1359879245909	11.3415299119497	11.4767103910908	11.4882827336949	11.2419004363705	11.4072874898777
Region885	10.8865656771362	11.6558768093281	11.1465249525891	11.0809582661866	10.9014324340821	11.7284684542779
Region886	10.7269405946208	11.4009494931463	11.1602519088421	10.9947320111762	10.9007249216736	11.4306873694946
Region887	11.4632956543624	11.6266007464049	11.9582037238932	12.1938114866409	11.9668124020872	11.6824693960891
Region888	8.59720930363805	8.89100473430059	8.67078059694913	8.8731307847311	8.84268121666699	8.97325116199268
Region889	8.38536060473598	8.52372682247609	8.4508801592252	8.59393777004826	8.4467815795968	8.53394877377009
Region890	9.07461596261789	9.38383689376839	9.41116523772022	9.32270455999504	9.36033588314898	9.46064164738892
Region891	10.4443076356449	10.7445620357729	10.6595302322395	10.5509886911534	10.6819346745105	10.7650706231795
Region892	8.60707617756603	8.4912690335397	8.48359695424353	8.38932072888789	8.41367423332709	8.48303863786034
Region893	10.3508743921881	10.6500742781174	10.466016328752	10.3007614896457	10.3291022635147	10.5500723046956
Region894	11.1713895733473	11.1935227985887	11.3763191151964	10.7114051970604	11.0191769270695	11.035451202971
Region895	7.67832746614841	7.9238028114594	7.71950623492101	7.66028176517527	7.67437115253608	7.93015698735172
Region896	7.49274067957516	7.5377174150554	7.45213306440806	7.51440065849582	7.49392681617537	7.64701105325891
Region897	9.76551268304817	9.7498320612494	9.50646843175412	9.50375717818884	9.46906254761667	9.72729461637148
Region898	8.4308592962408	8.47984556026988	8.31714426771338	8.41145860594037	8.30506445871337	8.4195300040206
Region899	9.24360355170719	9.83913641783495	9.40926876233023	9.87866284453143	9.7307654333762	9.71479161220769
Region900	8.31620815202938	8.45841884193459	7.98264107935413	8.20002674937413	8.34680312026293	8.30443900229538
Region901	8.5033701697069	8.47778759643962	8.3715730650943	8.56712991700052	8.4321682280703	8.42398930019984
Region902	9.13983700565599	9.32629671651689	9.39098673199729	9.09443584222222	9.16654699464572	9.28561636905138
Region903	10.9852403053372	10.5173525483068	11.0295361477523	10.7506233192897	11.0688898972584	10.5364387447444
Region904	10.2871415770212	10.2561654651233	10.724643432412	10.0968909660929	10.2779413213988	10.3176458779423
Region905	8.4750897107496	8.0918803808029	8.39655105912108	8.52183729168592	8.29995280166232	8.03664557269247
Region906	12.4340980869094	12.2989072663023	12.6324803572598	12.2334649489076	12.2593027810573	12.2501389965986
Region907	8.15920638219351	8.16879080541171	8.24722919278803	8.18114509735555	8.11709575462378	8.20119805042721
Region908	8.48922377398013	8.81864129277391	8.23422211510734	8.10954861369316	8.06597481992449	8.75318058696833
Region909	8.67419339997855	8.81756371922655	8.4845798559669	8.66976084757406	8.4453567351572	8.77740743854185
Region910	8.7541716805142	8.66791458989194	8.8665401198517	8.55327632603272	8.7225247622513	8.77824067526059
Region911	8.05972879626232	7.39906780142925	8.08162206348643	7.5686446393814	7.57032575004072	7.31121865093022
Region912	9.92807383288521	9.81259629012858	9.915472560591	9.99242035399376	9.89755223305693	9.76308959830905
Region913	9.56135273474949	9.5145071431882	9.30486706661509	9.17426026506979	9.0988023527361	9.42672819170912
Region914	10.775577762474	10.3280187707781	10.6964693378511	10.7380254197282	10.7772427273831	10.3174993541182
Region915	9.49940441126206	9.42143471667546	9.70781360241241	9.41460605336492	9.29541233348189	9.3207372057114
Region916	5.98088651414505	6.85978510594772	6.49417619873175	6.40858905502026	6.5394701379511	6.8221622086739
Region917	9.60224507960865	8.55017307300618	9.24689096650736	9.13100175861663	9.38404440015297	8.62276065397778
Region918	9.53145200497103	9.44128682690877	9.30956640562261	9.1944375251195	9.54952925236157	9.38504478640617
Region919	9.6081537537694	9.58121200227798	9.46248451600692	9.29374648047475	9.38273848123673	9.54921922183325
Region920	9.50444319859655	9.89333863021929	9.79034400797269	9.55260487945457	9.52853528295762	9.82739171421615
Region921	10.4489059161345	10.707908770655	10.3773813716176	10.6903141695593	10.4774573509823	10.6791220570573
Region922	7.71997740070465	7.65590727112774	7.62422912394809	7.68452610857964	7.59724196650007	7.59802331862331
Region923	10.7386434063091	10.4879566136269	10.6536990157943	10.6919609545691	10.7635550307164	10.418817531986
Region924	8.51585164621794	8.29627546536414	8.33545646525846	8.3861208752952	8.32408598280254	8.33918404218552
Region925	8.34029626746692	8.3328648910637	8.14785822039427	8.23702456140855	8.13321728191214	8.21274066104216
Region926	10.4351536072505	10.3101432684705	10.4397536515041	10.3014653030492	10.4358785123972	10.245409575378
Region927	8.55700968644135	8.60801450062219	8.5056981483068	8.59772763505861	8.59782474495333	8.50834421860727
Region928	9.9250398646056	9.69083201201726	10.7873996169931	10.0029570433878	10.1806655671349	9.71270975261099
Region929	10.4864975434679	10.3264484833662	10.4169021441115	10.4606603816385	10.2825474165018	10.3130575209929
Region930	10.5699037351201	10.4702843918065	10.5088546707924	10.3712204480614	10.3524820279293	10.387733653657
Region931	8.11566244086439	7.77560472260697	8.04250789452455	7.95078695964706	8.0163633889416	7.75661335823402
Region932	8.60565187372874	8.27437527588685	8.27030136407232	8.56243882490716	8.455741412735	8.07353750644639
Region933	9.92268053733634	9.36956236625478	9.4649068052223	9.70917819577131	9.59776635589066	9.22751805939659
Region934	6.25795982559216	5.50175627953915	6.35964242542798	5.69316856506485	5.56927818031392	5.51916023341151
Region935	7.45109516630438	6.10088844321235	7.89941879631037	6.35655095047913	6.06826564214316	6.10754874889191
Region936	6.47611681262599	5.72260977510411	6.76203785515997	5.92975072765743	5.79875716643875	5.72280342925316
Region937	6.66024465230575	5.76316619020148	6.9830625269769	5.97055422803773	5.81057889142781	5.74013395172373
Region938	8.01369572508502	6.60662856217304	8.31722774448125	6.89605681043398	6.78430026134459	6.71392145275382
Region939	10.7134452609488	8.34454880012941	10.8680560611446	8.92428541617987	8.73365262641423	8.36861665908937
Region940	7.11974847909705	6.01352611120033	7.43615314497142	6.25560675443389	6.20332765380787	5.96247229820961
Region941	8.1655284052103	6.81540528722605	8.42113734608805	7.09706057445805	7.056918583632	6.90092428308768
Region942	9.90675324594738	9.75370604371039	9.7801213481026	9.54220725879309	9.56631604003528	9.76888837108023
Region943	8.37195370909911	8.47395181917932	8.40068500602574	8.36829262260014	8.17884587179607	8.49860133984861
Region944	7.85166165507351	7.89627409306824	8.02898646752118	7.73103836192271	7.73164183631946	7.8686129509242
Region945	10.0809996128459	10.1561638626065	9.8156416727011	9.97774669241118	9.9159749888297	10.0799372266518
Region946	9.18985160525895	8.85385933990787	8.86170978068933	9.28562321397818	9.06051236920409	8.78717841474048
Region947	11.5572792111795	11.2030946226793	11.4535910944207	11.2737734464109	11.3876892427764	11.1590258658363
Region948	9.46214974365194	9.64222232326353	9.5838567151946	9.50535242228983	9.48040514144937	9.70237582140217
Region949	10.250147672827	10.1482076710536	10.1845761007937	10.15046381339	10.1302442302122	10.1910523512763
Region950	9.34989371805365	9.21359397205506	9.05618576722519	9.22533991596318	9.04729960786582	9.12892638050017
Region951	10.0040601825941	9.77329545554245	10.0994336613496	9.65444754612631	9.83034060665019	9.7419200041713
Region952	7.81929366068023	8.01516350830971	8.38820635116935	7.70003962769596	7.90747001272202	8.17410430647065
Region953	9.56039309162754	9.74305419906903	9.46297871153579	9.35893122454216	9.22387688082554	9.72359740048396
Region954	8.3067472880009	8.07498798795426	8.35931486913873	8.0941033011014	8.08867815619932	8.10353760364335
Region955	8.13839048945093	7.45237060757885	8.25370670646256	7.73174160933899	7.79601047944574	7.41946034538408
Region956	7.96560691717894	7.29781272904907	8.29014575031209	7.42322949400385	7.28193654834464	7.40978567280455
Region957	7.66228332169444	7.13473532016788	8.28804443555507	7.23203676977294	6.95609862034992	7.30608046726912
Region958	8.37244428259452	7.67275617504585	8.95950715380444	7.70204713404349	7.67480007395567	7.76195991147951
