geneID	sampleID	rlog	sampleName	sampleInfo	Genotype	Replicate	Input	sample
FBtr0077643	Gd7_R1_CBP	6.7240501867814	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077673	Gd7_R1_CBP	6.60172580018468	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077645	Gd7_R1_CBP	5.13994699727485	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077646	Gd7_R1_CBP	7.38903549061982	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0331629	Gd7_R1_CBP	2.97143200147745	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077670	Gd7_R1_CBP	6.29329285705923	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077648	Gd7_R1_CBP	6.19090016826536	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077650	Gd7_R1_CBP	6.45618005274321	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077652	Gd7_R1_CBP	6.89897690251859	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0335481	Gd7_R1_CBP	4.05174388457703	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0335385	Gd7_R1_CBP	2.72645890383706	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0335387	Gd7_R1_CBP	4.68766352647977	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0112883	Gd7_R1_CBP	7.81858302469205	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077664	Gd7_R1_CBP	3.74579791530937	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0110903	Gd7_R1_CBP	5.0273536974652	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077662	Gd7_R1_CBP	6.34304643211143	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0332372	Gd7_R1_CBP	5.96522115187148	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077616	Gd7_R1_CBP	5.93974672841656	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077574	Gd7_R1_CBP	5.00074616951416	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0334134	Gd7_R1_CBP	5.30690621717338	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0112637	Gd7_R1_CBP	4.33399155845423	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077606	Gd7_R1_CBP	4.12118046561006	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077604	Gd7_R1_CBP	7.48867265407614	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077580	Gd7_R1_CBP	3.44596094641101	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0089979	Gd7_R1_CBP	4.7355719552208	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0112638	Gd7_R1_CBP	6.58336511613638	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077589	Gd7_R1_CBP	6.79610022595095	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077592	Gd7_R1_CBP	6.02400365899248	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0343238	Gd7_R1_CBP	5.36886475997687	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0113019	Gd7_R1_CBP	5.27413681329382	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077573	Gd7_R1_CBP	6.59584456834509	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077519	Gd7_R1_CBP	6.0614923281031	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077572	Gd7_R1_CBP	5.16880064650345	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077571	Gd7_R1_CBP	6.40786637901698	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077520	Gd7_R1_CBP	6.37527580425564	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077522	Gd7_R1_CBP	6.42278416854633	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0333248	Gd7_R1_CBP	5.64928682393858	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077524	Gd7_R1_CBP	7.39909631305213	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0345289	Gd7_R1_CBP	5.05460597874896	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077568	Gd7_R1_CBP	4.88720467569343	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077563	Gd7_R1_CBP	3.16988097255968	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077560	Gd7_R1_CBP	3.65832854562164	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0301590	Gd7_R1_CBP	5.50088146339861	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077529	Gd7_R1_CBP	3.70118222879129	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077530	Gd7_R1_CBP	6.76836342416743	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077531	Gd7_R1_CBP	7.40394224985335	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077558	Gd7_R1_CBP	9.16408693916853	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077557	Gd7_R1_CBP	7.90458270526985	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0339571	Gd7_R1_CBP	6.36765193101541	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077532	Gd7_R1_CBP	6.57591417660608	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0089304	Gd7_R1_CBP	5.3581329193864	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077541	Gd7_R1_CBP	7.43573041961931	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077537	Gd7_R1_CBP	6.57318364259102	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077538	Gd7_R1_CBP	4.6716982357208	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0289989	Gd7_R1_CBP	3.74482367283686	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0307027	Gd7_R1_CBP	8.42155842163458	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0307029	Gd7_R1_CBP	6.8271657570625	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077493	Gd7_R1_CBP	6.84145953187493	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0307052	Gd7_R1_CBP	4.68906069435202	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077497	Gd7_R1_CBP	6.39706796665013	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077498	Gd7_R1_CBP	4.86932368047886	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077515	Gd7_R1_CBP	7.75131112622982	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077499	Gd7_R1_CBP	7.46198097154132	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077500	Gd7_R1_CBP	6.79025575377059	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0334832	Gd7_R1_CBP	4.81422110857466	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077504	Gd7_R1_CBP	6.63429024683069	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0334833	Gd7_R1_CBP	7.25340698376939	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077513	Gd7_R1_CBP	4.21965313483226	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077511	Gd7_R1_CBP	5.56877119509977	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077485	Gd7_R1_CBP	6.75185776837583	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077478	Gd7_R1_CBP	7.75337638469508	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0334790	Gd7_R1_CBP	6.40230213581873	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077476	Gd7_R1_CBP	4.1535980883571	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0345748	Gd7_R1_CBP	7.03311612744923	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0301864	Gd7_R1_CBP	5.83150181495164	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0334400	Gd7_R1_CBP	6.09921491872783	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077429	Gd7_R1_CBP	8.58317527969655	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077462	Gd7_R1_CBP	5.68503962417586	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0331450	Gd7_R1_CBP	5.80972069637201	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077460	Gd7_R1_CBP	5.81718669344996	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077457	Gd7_R1_CBP	5.56977775320869	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077439	Gd7_R1_CBP	5.72416962548345	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077456	Gd7_R1_CBP	5.83650380618454	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077455	Gd7_R1_CBP	6.7941990751925	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077454	Gd7_R1_CBP	7.5702553672942	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0335135	Gd7_R1_CBP	6.43506046283062	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0345632	Gd7_R1_CBP	5.56841001772153	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077441	Gd7_R1_CBP	6.13201517534504	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077450	Gd7_R1_CBP	4.7520340163656	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0335134	Gd7_R1_CBP	6.14458184485022	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077442	Gd7_R1_CBP	5.87894062806806	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077443	Gd7_R1_CBP	5.93476555185211	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0305142	Gd7_R1_CBP	6.06509280085867	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0343222	Gd7_R1_CBP	3.57824030592064	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077423	Gd7_R1_CBP	5.5536673071024	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077422	Gd7_R1_CBP	6.28712410694144	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077418	Gd7_R1_CBP	4.86572118067092	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077383	Gd7_R1_CBP	5.19173361671797	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077416	Gd7_R1_CBP	5.72570037353832	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0336959	Gd7_R1_CBP	3.88399403388471	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077412	Gd7_R1_CBP	7.36046969402893	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077385	Gd7_R1_CBP	5.75084107879133	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0332477	Gd7_R1_CBP	4.38461442155089	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077411	Gd7_R1_CBP	5.41506386636037	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077386	Gd7_R1_CBP	5.57356315010401	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077387	Gd7_R1_CBP	5.31797271341501	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077389	Gd7_R1_CBP	6.16958522180791	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0077390	Gd7_R1_CBP	5.09722909742625	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079058	Gd7_R1_CBP	4.5418894407863	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0078991	Gd7_R1_CBP	5.98463678746587	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0110896	Gd7_R1_CBP	6.48717490872462	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0078992	Gd7_R1_CBP	6.15346682139998	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0110838	Gd7_R1_CBP	3.68096787889307	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079053	Gd7_R1_CBP	6.57019297873808	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079052	Gd7_R1_CBP	5.24678984668953	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079050	Gd7_R1_CBP	7.32100767625788	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0078995	Gd7_R1_CBP	6.59137914719988	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079049	Gd7_R1_CBP	6.47653709024597	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0078997	Gd7_R1_CBP	6.55643098943166	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079046	Gd7_R1_CBP	6.6411672716444	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079043	Gd7_R1_CBP	5.36837958129382	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079042	Gd7_R1_CBP	5.43332701807192	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079044	Gd7_R1_CBP	5.56871404407147	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079041	Gd7_R1_CBP	8.37162553485861	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0332413	Gd7_R1_CBP	4.61626600927152	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0332412	Gd7_R1_CBP	5.52031812195993	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0332411	Gd7_R1_CBP	6.20357077047839	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079035	Gd7_R1_CBP	6.69952657470442	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0334121	Gd7_R1_CBP	6.96255204015748	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079033	Gd7_R1_CBP	5.11260450873488	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0334122	Gd7_R1_CBP	4.90843192618626	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0334120	Gd7_R1_CBP	4.74642655135361	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0301206	Gd7_R1_CBP	5.29877429528359	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079031	Gd7_R1_CBP	6.28839049411994	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079009	Gd7_R1_CBP	5.83396181025506	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079030	Gd7_R1_CBP	6.14098140990138	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0333536	Gd7_R1_CBP	7.48033339478131	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079027	Gd7_R1_CBP	6.61512067775183	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0302570	Gd7_R1_CBP	7.80698773128811	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079026	Gd7_R1_CBP	6.85886724612592	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0329983	Gd7_R1_CBP	5.88161838359914	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0345333	Gd7_R1_CBP	6.48218228926513	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0332405	Gd7_R1_CBP	4.76339168520816	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079089	Gd7_R1_CBP	9.54313829778856	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079088	Gd7_R1_CBP	5.0461162685205	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079066	Gd7_R1_CBP	3.81646916033022	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0300456	Gd7_R1_CBP	2.82882689551674	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079086	Gd7_R1_CBP	5.42906219348417	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0346455	Gd7_R1_CBP	5.17755008813494	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0342936	Gd7_R1_CBP	5.3935582459173	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0343225	Gd7_R1_CBP	2.3632635829178	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0329966	Gd7_R1_CBP	3.80362953559038	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079130	Gd7_R1_CBP	6.10153678180575	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079129	Gd7_R1_CBP	5.15396857350817	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0343257	Gd7_R1_CBP	5.9150578853266	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079099	Gd7_R1_CBP	6.7148912874474	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079128	Gd7_R1_CBP	6.03859817363099	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079126	Gd7_R1_CBP	4.39766424651853	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079125	Gd7_R1_CBP	6.37065745311141	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0346460	Gd7_R1_CBP	5.65844967516753	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0307059	Gd7_R1_CBP	6.15126646337734	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0307058	Gd7_R1_CBP	7.03144145335316	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0307060	Gd7_R1_CBP	5.66270079915774	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0114511	Gd7_R1_CBP	6.30035890836734	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079114	Gd7_R1_CBP	5.21046629538152	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079165	Gd7_R1_CBP	2.5109956633583	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0332038	Gd7_R1_CBP	4.39939604844182	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0301234	Gd7_R1_CBP	8.09347884367135	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079160	Gd7_R1_CBP	7.0612769708559	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079139	Gd7_R1_CBP	6.74550382301099	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079158	Gd7_R1_CBP	8.30726112094811	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079155	Gd7_R1_CBP	4.5074865548719	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079144	Gd7_R1_CBP	7.28908889488958	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0273412	Gd7_R1_CBP	6.76597313652485	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079238	Gd7_R1_CBP	3.88574700445696	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079234	Gd7_R1_CBP	7.81460353762572	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079178	Gd7_R1_CBP	7.21450498505823	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079179	Gd7_R1_CBP	7.15755290451045	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0332599	Gd7_R1_CBP	5.72831887526389	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079232	Gd7_R1_CBP	3.15245374981132	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0307070	Gd7_R1_CBP	6.25743756743607	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0307300	Gd7_R1_CBP	6.72575541379324	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079225	Gd7_R1_CBP	7.25682040021681	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079183	Gd7_R1_CBP	6.32433917190634	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079184	Gd7_R1_CBP	5.98274386679148	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0346135	Gd7_R1_CBP	5.06008587746929	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079187	Gd7_R1_CBP	5.29049608932414	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079215	Gd7_R1_CBP	5.42943300504639	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079192	Gd7_R1_CBP	5.26952082637201	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0343126	Gd7_R1_CBP	5.13949342529027	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0344438	Gd7_R1_CBP	6.10302595055702	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079211	Gd7_R1_CBP	7.54763611057991	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079196	Gd7_R1_CBP	4.57208033699887	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0079199	Gd7_R1_CBP	4.25059033736826	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0304908	Gd7_R1_CBP	2.93155064375573	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
FBtr0333407	Gd7_R1_CBP	6.40171326152331	gd7_R1_CBP_S7	gd7_R1_CBP_S7	Gd7	R1	CBP	S7
